client_hash_id,content_hash_id,imp_last30,imp_prev30,clk_last30,pos_last30,visible_queries,rare_share,anon_share,top_query_impressions,kept_impressions,top_query_share,is_declining,pos_volatility_60d
client_fef1a8f436438636,content_7730e1d90ccfb123,77.0,178.0,0.0,43.97222222222222,2.0,0.08355795148247978,0.7762803234501348,71.0,104.0,0.6826923076923077,1,19.079770259778126
client_fef1a8f436438636,content_1c19f53a5ee904ef,1881.0,2781.0,3.0,12.660842166936014,43.0,0.039502332814930013,0.8460342146189735,84.0,1104.0,0.07608695652173914,1,3.8808051148428917
client_fef1a8f436438636,content_7b4221c179e8a66d,673.0,618.0,0.0,39.867778653677014,20.0,0.15049692380501656,0.5565546616185518,92.0,619.0,0.14862681744749595,0,21.332736404433433
client_fef1a8f436438636,content_28936234d6cae0c2,94.0,159.0,0.0,35.39930555555555,1.0,0.1491395793499044,0.8011472275334608,26.0,26.0,1.0,1,18.96258884752518
client_fef1a8f436438636,content_b58516ad7223e043,32.0,102.0,0.0,15.085185185185184,,,,,,,1,11.53020591250818
client_fef1a8f436438636,content_820c1285e23a580b,338.0,210.0,1.0,42.203197499335396,8.0,0.17432784041630528,0.7241977450130095,20.0,117.0,0.17094017094017094,0,16.659771255550304
client_fef1a8f436438636,content_23f8a46cf11da530,0.0,201.0,0.0,,13.0,0.43103448275862066,0.1246684350132626,58.0,335.0,0.17313432835820897,1,14.740948661737297
client_fef1a8f436438636,content_4bd7beca82983073,215.0,164.0,0.0,59.61575369075369,6.0,0.4250871080139373,0.367595818815331,29.0,119.0,0.24369747899159663,0,15.421221933478975
client_fef1a8f436438636,content_9b12a563e672e912,0.0,265.0,0.0,,5.0,0.3343195266272189,0.10946745562130178,50.0,188.0,0.26595744680851063,1,10.87348899084073
client_fef1a8f436438636,content_d9dbc36e751d9c90,58.0,100.0,0.0,15.090521978021977,1.0,0.16771488469601678,0.7987421383647799,16.0,16.0,1.0,1,11.095505844773966
client_fef1a8f436438636,content_7c483239053bcd68,0.0,104.0,0.0,,2.0,0.18610421836228289,0.7543424317617866,14.0,24.0,0.5833333333333334,1,23.699040901609276
client_fef1a8f436438636,content_b0e06e28535d44a5,36.0,267.0,1.0,27.526315789473685,4.0,0.05953693495038589,0.8280044101433297,45.0,102.0,0.4411764705882353,1,22.697466437323286
client_fef1a8f436438636,content_2e9d8e1ea113a8e4,415.0,1512.0,0.0,13.342644273496663,7.0,0.03209647495361781,0.9272727272727272,77.0,219.0,0.3515981735159817,1,4.412142510374151
client_fef1a8f436438636,content_995dfe29351f6113,256.0,179.0,0.0,96.8359611458124,12.0,0.30739795918367346,0.34311224489795916,69.0,274.0,0.2518248175182482,0,43.002325862538335
client_fef1a8f436438636,content_d0f37a4c91ef834c,106.0,406.0,0.0,22.666175491175487,4.0,0.10978520286396182,0.7720763723150358,62.0,99.0,0.6262626262626263,1,19.29440982082578
client_fef1a8f436438636,content_dddf33deeba96050,112.0,282.0,0.0,21.95558390022676,7.0,0.19085714285714286,0.5588571428571428,90.0,219.0,0.410958904109589,1,13.595043255176279
client_fef1a8f436438636,content_3ab3658d07c055ea,889.0,1083.0,0.0,12.277667760833628,12.0,0.025586995785671283,0.8877182420228777,42.0,288.0,0.14583333333333334,0,4.553838966337203
client_fef1a8f436438636,content_fbeb91a9b48699c6,776.0,1473.0,3.0,10.11471774103611,25.0,0.02655615696887686,0.5221583220568335,621.0,2668.0,0.23275862068965517,1,1.8487797873790357
client_fef1a8f436438636,content_fe5fd2f169953bf4,34.0,132.0,0.0,8.920454545454545,2.0,0.22704081632653061,0.6785714285714286,20.0,37.0,0.5405405405405406,1,15.022717612544678
client_fef1a8f436438636,content_c3567373e166273b,48.0,250.0,0.0,18.343101343101345,1.0,0.0492091388400703,0.9349736379613357,18.0,18.0,1.0,1,23.899920779407847
client_fef1a8f436438636,content_9353e1cd57b92473,56.0,256.0,0.0,44.77777777777778,14.0,0.1298283261802575,0.721030042918455,31.0,278.0,0.11151079136690648,1,20.47028634973917
client_fef1a8f436438636,content_9272669c93e2b63b,144.0,150.0,0.0,27.200254375254374,2.0,0.16012396694214875,0.7582644628099173,65.0,79.0,0.8227848101265823,0,21.260424195314172
